Id,y
51654.000,1.558
51655.000,1.733
51656.000,1.879
51657.000,1.927
51658.000,1.687
51659.000,1.733
51660.000,1.602
51661.000,1.834
51662.000,2.060
51663.000,1.572
51664.000,1.553
51665.000,1.973
51666.000,1.692
51667.000,1.566
51668.000,1.499
51669.000,1.750
51670.000,1.770
51671.000,1.720
51672.000,1.664
51673.000,1.830
51674.000,1.839
51675.000,2.100
51676.000,2.153
51677.000,1.618
51678.000,1.364
51679.000,1.843
51680.000,1.594
51681.000,1.661
51682.000,1.903
51683.000,1.185
51684.000,1.835
51685.000,1.752
51686.000,1.835
51687.000,1.541
51688.000,1.522
51689.000,1.617
51690.000,1.684
51691.000,1.388
51692.000,2.014
51693.000,1.773
51694.000,1.882
51695.000,1.495
51696.000,1.769
51697.000,1.753
51698.000,1.859
51699.000,1.802
51700.000,1.942
51701.000,1.650
51702.000,1.994
51703.000,1.967
51704.000,1.805
51705.000,1.647
51706.000,1.750
51707.000,1.819
51708.000,1.743
51709.000,1.879
51710.000,1.359
51711.000,1.578
51712.000,1.619
51713.000,1.871
51714.000,1.592
51715.000,1.662
51716.000,1.468
51717.000,1.945
51718.000,1.447
51719.000,2.134
51720.000,1.302
51721.000,1.429
51722.000,1.805
51723.000,2.082
51724.000,1.750
51725.000,1.553
51726.000,2.024
51727.000,1.783
51728.000,2.032
51729.000,1.952
51730.000,1.653
51731.000,1.930
51732.000,1.531
51733.000,1.854
51734.000,2.148
51735.000,1.935
51736.000,1.789
51737.000,1.479
51738.000,2.120
51739.000,1.675
51740.000,1.836
51741.000,1.876
51742.000,1.818
51743.000,1.767
51744.000,1.871
51745.000,2.016
51746.000,1.473
51747.000,1.634
51748.000,1.721
51749.000,1.592
51750.000,1.858
51751.000,1.559
51752.000,1.946
51753.000,2.395
51754.000,1.728
51755.000,1.677
51756.000,1.722
51757.000,1.535
51758.000,1.639
51759.000,1.633
51760.000,1.878
51761.000,1.911
51762.000,1.720
51763.000,1.633
51764.000,1.975
51765.000,2.043
51766.000,1.664
51767.000,1.532
51768.000,1.886
51769.000,1.928
51770.000,1.671
51771.000,1.539
51772.000,1.843
51773.000,1.656
51774.000,1.917
51775.000,1.660
51776.000,1.815
51777.000,1.451
51778.000,1.590
51779.000,1.654
51780.000,1.851
51781.000,1.987
51782.000,1.742
51783.000,2.015
51784.000,2.438
51785.000,1.587
51786.000,1.377
51787.000,1.706
51788.000,1.952
51789.000,1.544
51790.000,1.902
51791.000,1.936
51792.000,1.840
51793.000,1.622
51794.000,1.913
51795.000,1.837
51796.000,1.949
51797.000,1.517
51798.000,2.065
51799.000,2.001
51800.000,2.149
51801.000,1.928
51802.000,1.694
51803.000,1.659
51804.000,1.293
51805.000,1.612
51806.000,1.838
51807.000,2.108
51808.000,1.979
51809.000,1.599
51810.000,1.498
51811.000,1.679
51812.000,1.884
51813.000,1.960
51814.000,1.943
51815.000,1.366
51816.000,1.843
51817.000,1.738
51818.000,1.304
51819.000,1.425
51820.000,1.799
51821.000,2.136
51822.000,1.966
51823.000,1.453
51824.000,1.575
51825.000,1.902
51826.000,1.837
51827.000,1.559
51828.000,1.575
51829.000,1.674
51830.000,1.762
51831.000,1.856
51832.000,1.608
51833.000,1.472
51834.000,1.570
51835.000,1.659
51836.000,2.286
51837.000,1.654
51838.000,1.988
51839.000,1.759
51840.000,2.010
51841.000,1.747
51842.000,1.754
51843.000,1.891
51844.000,1.566
51845.000,1.582
51846.000,1.663
51847.000,2.168
51848.000,1.800
51849.000,2.144
51850.000,2.055
51851.000,1.631
51852.000,1.950
51853.000,1.501
51854.000,2.047
51855.000,1.831
51856.000,1.616
51857.000,1.758
51858.000,1.167
51859.000,1.754
51860.000,1.850
51861.000,1.909
51862.000,1.664
51863.000,1.767
51864.000,1.524
51865.000,2.180
51866.000,1.887
51867.000,1.638
51868.000,2.057
51869.000,1.551
51870.000,1.619
51871.000,2.214
51872.000,1.779
51873.000,1.588
51874.000,2.021
51875.000,2.006
51876.000,1.466
51877.000,2.022
51878.000,1.799
51879.000,1.795
51880.000,1.701
51881.000,2.067
51882.000,1.855
51883.000,1.812
51884.000,1.797
51885.000,1.876
51886.000,1.886
51887.000,1.688
51888.000,1.809
51889.000,2.176
51890.000,1.606
51891.000,1.446
51892.000,1.461
51893.000,1.931
51894.000,1.729
51895.000,1.894
51896.000,1.551
51897.000,2.130
51898.000,1.852
51899.000,1.811
51900.000,1.559
51901.000,1.826
51902.000,1.754
51903.000,1.952
51904.000,2.101
51905.000,1.915
51906.000,1.779
51907.000,1.423
51908.000,2.189
51909.000,1.420
51910.000,1.983
51911.000,1.992
51912.000,2.027
51913.000,1.705
51914.000,1.493
51915.000,1.959
51916.000,1.827
51917.000,2.172
51918.000,1.574
51919.000,1.936
51920.000,2.228
51921.000,1.992
51922.000,1.553
51923.000,1.738
51924.000,1.495
51925.000,1.935
51926.000,1.814
51927.000,1.963
51928.000,1.676
51929.000,1.685
51930.000,1.859
51931.000,1.766
51932.000,1.937
51933.000,1.890
51934.000,1.632
51935.000,1.888
51936.000,1.897
51937.000,1.839
51938.000,1.609
51939.000,1.576
51940.000,1.835
51941.000,1.747
51942.000,1.768
51943.000,1.776
51944.000,1.657
51945.000,2.288
51946.000,1.748
51947.000,1.852
51948.000,1.457
51949.000,1.376
51950.000,1.882
51951.000,1.733
51952.000,1.752
51953.000,1.934
51954.000,1.632
51955.000,1.899
51956.000,1.859
51957.000,1.534
51958.000,2.036
51959.000,1.689
51960.000,1.829
51961.000,1.930
51962.000,1.481
51963.000,1.326
51964.000,1.645
51965.000,1.870
51966.000,1.634
51967.000,1.428
51968.000,1.998
51969.000,1.414
51970.000,1.798
51971.000,1.512
51972.000,1.660
51973.000,1.691
51974.000,1.840
51975.000,1.855
51976.000,1.987
51977.000,2.042
51978.000,1.713
51979.000,1.262
51980.000,1.865
51981.000,1.932
51982.000,1.656
51983.000,1.266
51984.000,1.747
51985.000,1.805
51986.000,2.019
51987.000,1.657
51988.000,1.713
51989.000,1.387
51990.000,1.174
51991.000,1.946
51992.000,1.580
51993.000,1.710
51994.000,1.721
51995.000,1.671
51996.000,2.123
51997.000,2.233
51998.000,1.717
51999.000,1.890
52000.000,1.637
52001.000,1.614
52002.000,2.110
52003.000,1.689
52004.000,1.471
52005.000,1.405
52006.000,1.618
52007.000,2.165
52008.000,1.984
52009.000,1.803
52010.000,1.902
52011.000,1.784
52012.000,1.675
52013.000,1.880
52014.000,1.741
52015.000,2.062
52016.000,1.702
52017.000,1.772
52018.000,1.661
52019.000,1.669
52020.000,1.499
52021.000,1.706
52022.000,1.784
52023.000,1.679
52024.000,1.703
52025.000,2.025
52026.000,1.644
52027.000,1.956
52028.000,1.787
52029.000,1.686
52030.000,1.707
52031.000,1.894
52032.000,2.049
52033.000,1.676
52034.000,1.796
52035.000,1.623
52036.000,2.006
52037.000,1.680
52038.000,1.663
52039.000,1.653
52040.000,1.684
52041.000,1.770
52042.000,1.956
52043.000,1.779
52044.000,1.779
52045.000,1.892
52046.000,1.906
52047.000,1.938
52048.000,1.353
52049.000,1.514
52050.000,1.737
52051.000,1.677
52052.000,1.728
52053.000,1.639
52054.000,2.119
52055.000,1.725
52056.000,1.506
52057.000,1.941
52058.000,2.270
52059.000,1.387
52060.000,1.737
52061.000,1.800
52062.000,1.446
52063.000,1.547
52064.000,1.881
52065.000,1.664
52066.000,1.804
52067.000,1.526
52068.000,1.845
52069.000,1.880
52070.000,1.902
52071.000,1.901
52072.000,1.775
52073.000,1.601
52074.000,1.817
52075.000,1.755
52076.000,1.715
52077.000,1.869
52078.000,2.199
52079.000,1.607
52080.000,2.043
52081.000,1.822
52082.000,1.499
52083.000,1.463
52084.000,1.839
52085.000,1.974
52086.000,1.817
52087.000,1.967
52088.000,1.387
52089.000,1.871
52090.000,1.816
52091.000,1.861
52092.000,1.627
52093.000,1.554
52094.000,1.882
52095.000,1.677
52096.000,1.809
52097.000,2.017
52098.000,1.930
52099.000,2.090
52100.000,1.900
52101.000,1.984
52102.000,1.829
52103.000,1.865
52104.000,1.563
52105.000,1.675
52106.000,1.551
52107.000,1.745
52108.000,1.431
52109.000,1.695
52110.000,1.602
52111.000,1.447
52112.000,1.943
52113.000,1.631
52114.000,2.080
52115.000,2.052
52116.000,1.942
52117.000,1.609
52118.000,1.440
52119.000,1.516
52120.000,1.784
52121.000,1.767
52122.000,1.768
52123.000,1.807
52124.000,1.970
52125.000,1.533
52126.000,1.751
52127.000,1.380
52128.000,1.925
52129.000,1.630
52130.000,1.703
52131.000,1.935
52132.000,1.915
52133.000,1.555
52134.000,1.459
52135.000,2.083
52136.000,1.651
52137.000,1.782
52138.000,2.177
52139.000,2.006
52140.000,1.943
52141.000,1.664
52142.000,1.785
52143.000,1.718
52144.000,1.830
52145.000,1.976
52146.000,1.784
52147.000,1.836
52148.000,1.939
52149.000,1.813
52150.000,1.774
52151.000,2.274
52152.000,1.652
52153.000,2.398
52154.000,1.697
52155.000,1.528
52156.000,2.042
52157.000,1.904
52158.000,1.580
52159.000,1.400
52160.000,2.227
52161.000,1.510
52162.000,1.687
52163.000,1.519
52164.000,1.708
52165.000,1.872
52166.000,1.543
52167.000,1.736
52168.000,1.768
52169.000,1.920
52170.000,1.899
52171.000,2.041
52172.000,1.613
52173.000,1.742
52174.000,1.966
52175.000,1.828
52176.000,1.516
52177.000,1.350
52178.000,2.012
52179.000,1.671
52180.000,1.973
52181.000,1.757
52182.000,1.947
52183.000,1.506
52184.000,1.856
52185.000,2.200
52186.000,1.999
52187.000,1.717
52188.000,1.673
52189.000,2.062
52190.000,2.055
52191.000,1.598
52192.000,1.959
52193.000,1.431
52194.000,1.658
52195.000,1.439
52196.000,1.619
52197.000,1.500
52198.000,1.853
52199.000,1.596
52200.000,1.809
52201.000,2.114
52202.000,2.012
52203.000,1.845
52204.000,1.967
52205.000,2.102
52206.000,1.850
52207.000,1.881
52208.000,1.777
52209.000,1.979
52210.000,1.902
52211.000,1.582
52212.000,1.442
52213.000,1.709
52214.000,1.709
52215.000,1.610
52216.000,1.790
52217.000,1.754
52218.000,1.426
52219.000,1.668
52220.000,1.853
52221.000,2.008
52222.000,1.682
52223.000,2.011
52224.000,1.805
52225.000,1.685
52226.000,1.954
52227.000,1.441
52228.000,1.786
52229.000,1.857
52230.000,1.901
52231.000,1.917
52232.000,2.139
52233.000,1.729
52234.000,1.758
52235.000,1.888
52236.000,2.048
52237.000,1.510
52238.000,1.979
52239.000,1.785
52240.000,2.128
52241.000,2.204
52242.000,1.681
52243.000,1.398
52244.000,2.023
52245.000,1.463
52246.000,1.876
52247.000,1.406
52248.000,1.729
52249.000,1.815
52250.000,1.865
52251.000,2.144
52252.000,1.978
52253.000,1.775
52254.000,1.752
52255.000,1.651
52256.000,1.683
52257.000,1.631
52258.000,1.869
52259.000,2.270
52260.000,1.884
52261.000,1.869
52262.000,1.538
52263.000,1.798
52264.000,2.024
52265.000,1.774
52266.000,1.612
52267.000,1.596
52268.000,1.636
52269.000,1.764
52270.000,1.730
52271.000,1.685
52272.000,1.643
52273.000,1.520
52274.000,1.733
52275.000,1.890
52276.000,1.627
52277.000,1.637
52278.000,1.924
52279.000,1.800
52280.000,1.962
52281.000,2.092
52282.000,1.633
52283.000,1.932
52284.000,1.855
52285.000,2.038
52286.000,1.905
52287.000,1.686
52288.000,1.728
52289.000,1.548
52290.000,1.780
52291.000,1.585
52292.000,1.845
52293.000,1.638
52294.000,2.059
52295.000,1.750
52296.000,1.529
52297.000,2.144
52298.000,1.323
52299.000,1.433
52300.000,2.122
52301.000,2.050
52302.000,2.128
52303.000,1.669
52304.000,1.683
52305.000,1.925
52306.000,1.735
52307.000,1.815
52308.000,1.855
52309.000,1.522
52310.000,1.754
52311.000,1.602
52312.000,1.725
52313.000,1.650
52314.000,1.602
52315.000,1.463
52316.000,1.549
52317.000,1.635
52318.000,1.763
52319.000,1.651
52320.000,1.595
52321.000,1.346
52322.000,1.576
52323.000,1.701
52324.000,1.527
52325.000,1.874
52326.000,1.729
52327.000,1.972
52328.000,1.464
52329.000,1.546
52330.000,1.770
52331.000,2.084
52332.000,1.654
52333.000,1.569
52334.000,1.736
52335.000,2.016
52336.000,1.563
52337.000,1.845
52338.000,1.994
52339.000,2.106
52340.000,1.598
52341.000,1.764
52342.000,1.548
52343.000,1.754
52344.000,1.458
52345.000,1.965
52346.000,2.036
52347.000,1.804
52348.000,1.918
52349.000,1.588
52350.000,2.020
52351.000,1.905
52352.000,1.492
52353.000,1.687
52354.000,1.733
52355.000,2.141
52356.000,1.645
52357.000,1.992
52358.000,1.364
52359.000,1.455
52360.000,1.829
52361.000,1.596
52362.000,1.728
52363.000,1.431
52364.000,2.002
52365.000,1.459
52366.000,1.445
52367.000,1.748
52368.000,2.017
52369.000,1.679
52370.000,1.682
52371.000,1.522
52372.000,1.839
52373.000,1.841
52374.000,1.868
52375.000,1.670
52376.000,1.702
52377.000,1.439
52378.000,1.420
52379.000,1.695
52380.000,2.068
52381.000,1.478
52382.000,1.955
52383.000,2.340
52384.000,1.676
52385.000,1.571
52386.000,1.433
52387.000,2.027
52388.000,1.703
52389.000,1.902
52390.000,2.062
52391.000,2.261
52392.000,1.951
52393.000,1.917
52394.000,1.669
52395.000,1.502
52396.000,2.111
52397.000,2.230
52398.000,2.093
52399.000,1.699
52400.000,1.978
52401.000,1.277
52402.000,1.972
52403.000,1.604
52404.000,1.819
52405.000,1.499
52406.000,1.927
52407.000,1.789
52408.000,2.067
52409.000,1.775
52410.000,1.604
52411.000,1.892
52412.000,1.663
52413.000,1.549
52414.000,1.858
52415.000,1.537
52416.000,1.578
52417.000,1.896
52418.000,1.988
52419.000,2.004
52420.000,1.725
52421.000,2.222
52422.000,1.598
52423.000,1.741
52424.000,1.701
52425.000,1.429
52426.000,2.063
52427.000,1.672
52428.000,1.510
52429.000,2.157
52430.000,1.604
52431.000,1.871
52432.000,2.355
52433.000,2.169
52434.000,1.401
52435.000,1.941
52436.000,1.723
52437.000,1.530
52438.000,1.450
52439.000,1.746
52440.000,1.787
52441.000,2.070
52442.000,1.876
52443.000,1.812
52444.000,2.133
52445.000,1.658
52446.000,2.072
52447.000,1.418
52448.000,1.290
52449.000,1.747
52450.000,1.832
52451.000,2.557
52452.000,1.348
52453.000,1.743
52454.000,1.848
52455.000,1.610
52456.000,1.610
52457.000,1.770
52458.000,1.667
52459.000,1.896
52460.000,1.927
52461.000,2.195
52462.000,1.512
52463.000,1.603
52464.000,1.707
52465.000,1.648
52466.000,2.053
52467.000,1.627
52468.000,1.591
52469.000,2.005
52470.000,1.521
52471.000,1.791
52472.000,1.732
52473.000,1.305
52474.000,1.785
52475.000,2.079
52476.000,1.576
52477.000,2.287
52478.000,1.575
52479.000,1.587
52480.000,1.398
52481.000,1.941
52482.000,1.997
52483.000,1.890
52484.000,1.918
52485.000,1.574
52486.000,1.401
52487.000,2.121
52488.000,1.819
52489.000,2.071
52490.000,1.685
52491.000,1.870
52492.000,1.371
52493.000,1.904
52494.000,1.410
52495.000,1.166
52496.000,1.651
52497.000,1.692
52498.000,1.863
52499.000,1.707
52500.000,1.561
52501.000,2.233
52502.000,1.982
52503.000,1.667
52504.000,1.574
52505.000,1.824
52506.000,1.528
52507.000,2.333
52508.000,1.819
52509.000,2.078
52510.000,1.831
52511.000,1.892
52512.000,1.789
52513.000,1.555
52514.000,2.049
52515.000,1.647
52516.000,1.574
52517.000,1.931
52518.000,1.907
52519.000,1.403
52520.000,2.142
52521.000,1.770
52522.000,1.959
52523.000,1.710
52524.000,2.025
52525.000,1.424
52526.000,1.844
52527.000,1.811
52528.000,1.640
52529.000,1.613
52530.000,1.790
52531.000,1.366
52532.000,1.723
52533.000,1.877
52534.000,1.826
52535.000,1.575
52536.000,1.878
52537.000,1.776
52538.000,1.983
52539.000,1.686
52540.000,1.769
52541.000,1.784
52542.000,1.463
52543.000,1.693
52544.000,1.610
52545.000,1.706
52546.000,1.420
52547.000,1.709
52548.000,2.077
52549.000,1.629
52550.000,1.858
52551.000,1.520
52552.000,1.837
52553.000,1.697
52554.000,1.913
52555.000,1.768
52556.000,1.470
52557.000,1.985
52558.000,1.805
52559.000,1.861
52560.000,1.529
52561.000,1.797
52562.000,1.613
52563.000,1.911
52564.000,1.801
52565.000,1.751
52566.000,2.163
52567.000,1.633
52568.000,1.691
52569.000,1.673
52570.000,1.914
52571.000,1.657
52572.000,2.440
52573.000,1.921
52574.000,1.889
52575.000,1.886
52576.000,1.431
52577.000,1.511
52578.000,1.470
52579.000,1.525
52580.000,2.054
52581.000,2.007
52582.000,1.620
52583.000,1.839
52584.000,1.484
52585.000,2.303
52586.000,1.911
52587.000,1.557
52588.000,1.376
52589.000,1.747
52590.000,2.192
52591.000,2.011
52592.000,1.745
52593.000,1.874
52594.000,2.064
52595.000,2.025
52596.000,2.252
52597.000,1.365
52598.000,2.248
52599.000,1.700
52600.000,1.571
52601.000,1.347
52602.000,1.518
52603.000,2.026
52604.000,1.834
52605.000,1.891
52606.000,1.606
52607.000,1.887
52608.000,1.896
52609.000,1.507
52610.000,2.002
52611.000,1.539
52612.000,1.682
52613.000,1.744
52614.000,1.537
52615.000,1.889
52616.000,1.768
52617.000,1.968
52618.000,1.740
52619.000,1.911
52620.000,1.564
52621.000,1.197
52622.000,1.716
52623.000,2.001
52624.000,1.740
52625.000,2.101
52626.000,1.729
52627.000,2.058
52628.000,1.822
52629.000,1.803
52630.000,1.657
52631.000,1.515
52632.000,1.889
52633.000,1.933
52634.000,1.584
52635.000,1.421
52636.000,1.493
52637.000,1.966
52638.000,1.642
52639.000,2.156
52640.000,1.902
52641.000,2.113
52642.000,1.627
52643.000,2.070
52644.000,1.490
52645.000,1.953
52646.000,2.012
52647.000,2.183
52648.000,1.462
52649.000,1.928
52650.000,1.903
52651.000,1.900
52652.000,1.793
52653.000,1.796
52654.000,2.066
52655.000,1.350
52656.000,2.047
52657.000,1.822
52658.000,1.462
52659.000,1.599
52660.000,1.921
52661.000,1.417
52662.000,1.908
52663.000,1.670
52664.000,1.865
52665.000,2.058
52666.000,1.410
52667.000,2.069
52668.000,2.037
52669.000,1.624
52670.000,1.370
52671.000,1.780
52672.000,1.473
52673.000,2.239
52674.000,1.575
52675.000,1.483
52676.000,1.722
52677.000,1.996
52678.000,1.733
52679.000,1.539
52680.000,1.636
52681.000,1.862
52682.000,1.500
52683.000,1.815
52684.000,1.349
52685.000,1.679
52686.000,1.538
52687.000,1.782
52688.000,1.692
52689.000,1.150
52690.000,1.752
52691.000,1.531
52692.000,1.520
52693.000,1.556
52694.000,1.675
52695.000,1.680
52696.000,1.735
52697.000,1.338
52698.000,1.790
52699.000,1.676
52700.000,1.932
52701.000,1.478
52702.000,2.131
52703.000,1.700
52704.000,1.308
52705.000,1.899
52706.000,1.751
52707.000,1.749
52708.000,2.166
52709.000,1.774
52710.000,1.915
52711.000,1.866
52712.000,2.030
52713.000,1.915
52714.000,1.456
52715.000,1.940
52716.000,2.133
52717.000,1.641
52718.000,2.068
52719.000,2.466
52720.000,2.114
52721.000,2.016
52722.000,1.556
52723.000,2.031
52724.000,1.857
52725.000,1.922
52726.000,1.375
52727.000,1.608
52728.000,2.053
52729.000,1.480
52730.000,1.693
52731.000,1.797
52732.000,1.889
52733.000,1.821
52734.000,1.763
52735.000,1.618
52736.000,1.739
52737.000,2.089
52738.000,1.936
52739.000,1.247
52740.000,1.754
52741.000,1.689
52742.000,2.240
52743.000,1.944
52744.000,1.830
52745.000,1.702
52746.000,1.626
52747.000,1.827
52748.000,1.440
52749.000,2.040
52750.000,1.479
52751.000,1.390
52752.000,1.603
52753.000,1.684
52754.000,2.051
52755.000,1.861
52756.000,1.763
52757.000,2.088
52758.000,2.193
52759.000,1.726
52760.000,1.553
52761.000,1.712
52762.000,1.480
52763.000,1.823
52764.000,1.618
52765.000,1.413
52766.000,1.910
52767.000,1.770
52768.000,1.860
52769.000,1.994
52770.000,1.888
52771.000,1.823
52772.000,1.664
52773.000,1.687
52774.000,1.782
52775.000,1.495
52776.000,2.295
52777.000,2.061
52778.000,2.016
52779.000,1.594
52780.000,1.787
52781.000,1.857
52782.000,1.783
52783.000,1.535
52784.000,1.707
52785.000,1.917
52786.000,1.637
52787.000,1.364
52788.000,2.018
52789.000,1.742
52790.000,1.879
52791.000,1.350
52792.000,1.525
52793.000,1.674
52794.000,1.493
52795.000,1.984
52796.000,1.781
52797.000,1.685
52798.000,1.724
52799.000,1.806
52800.000,1.950
52801.000,1.671
52802.000,1.835
52803.000,1.993
52804.000,1.759
52805.000,2.044
52806.000,1.728
52807.000,1.733
52808.000,2.121
52809.000,1.742
52810.000,2.087
52811.000,1.746
52812.000,1.621
52813.000,2.079
52814.000,1.464
52815.000,1.833
52816.000,2.090
52817.000,1.801
52818.000,1.428
52819.000,1.734
52820.000,1.749
52821.000,1.933
52822.000,1.764
52823.000,1.842
52824.000,1.657
52825.000,1.872
52826.000,1.990
52827.000,2.205
52828.000,1.562
52829.000,1.951
52830.000,1.681
52831.000,1.764
52832.000,1.742
52833.000,1.530
52834.000,1.665
52835.000,1.528
52836.000,1.445
52837.000,2.192
52838.000,1.404
52839.000,1.652
52840.000,1.790
52841.000,1.419
52842.000,1.821
52843.000,1.631
52844.000,1.668
52845.000,1.726
52846.000,1.799
52847.000,1.401
52848.000,1.473
52849.000,1.870
52850.000,2.131
52851.000,2.339
52852.000,1.980
52853.000,2.181
52854.000,1.827
52855.000,1.511
52856.000,1.593
52857.000,1.900
52858.000,1.633
52859.000,1.839
52860.000,1.382
52861.000,1.773
52862.000,2.295
52863.000,1.702
52864.000,1.747
52865.000,2.076
52866.000,1.911
52867.000,1.673
52868.000,1.396
52869.000,2.021
52870.000,1.721
52871.000,1.725
52872.000,2.055
52873.000,1.847
52874.000,1.935
52875.000,2.126
52876.000,1.587
52877.000,1.703
52878.000,1.808
52879.000,1.535
52880.000,1.724
52881.000,1.760
52882.000,1.364
52883.000,1.854
52884.000,1.742
52885.000,1.898
52886.000,1.675
52887.000,1.897
52888.000,1.725
52889.000,1.824
52890.000,1.796
52891.000,1.677
52892.000,1.725
52893.000,1.988
52894.000,2.066
52895.000,1.470
52896.000,2.094
52897.000,1.870
52898.000,1.620
52899.000,1.482
52900.000,1.578
52901.000,1.901
52902.000,1.624
52903.000,1.718
52904.000,1.681
52905.000,1.637
52906.000,1.871
52907.000,1.492
52908.000,1.884
52909.000,2.297
52910.000,1.646
52911.000,1.775
52912.000,1.797
52913.000,1.313
52914.000,1.550
52915.000,2.057
52916.000,1.832
52917.000,1.430
52918.000,1.923
52919.000,1.811
52920.000,1.857
52921.000,1.700
52922.000,2.016
52923.000,1.326
52924.000,1.271
52925.000,1.870
52926.000,2.002
52927.000,1.767
52928.000,1.656
52929.000,1.526
52930.000,1.946
52931.000,1.801
52932.000,1.669
52933.000,1.672
52934.000,1.922
52935.000,2.035
52936.000,1.724
52937.000,1.853
52938.000,1.624
52939.000,2.050
52940.000,1.538
52941.000,2.266
52942.000,1.785
52943.000,1.192
52944.000,1.721
52945.000,1.800
52946.000,1.642
52947.000,1.586
52948.000,1.902
52949.000,1.935
52950.000,1.585
52951.000,2.024
52952.000,1.963
52953.000,1.722
52954.000,2.128
52955.000,1.592
52956.000,1.883
52957.000,1.502
52958.000,1.462
52959.000,1.802
52960.000,1.356
52961.000,1.796
52962.000,1.613
52963.000,1.993
52964.000,1.644
52965.000,1.670
52966.000,2.019
52967.000,1.647
52968.000,1.620
52969.000,1.744
52970.000,2.252
52971.000,1.464
52972.000,1.526
52973.000,1.929
52974.000,1.567
52975.000,1.966
52976.000,1.440
52977.000,1.725
52978.000,1.657
52979.000,1.811
52980.000,1.627
52981.000,1.434
52982.000,1.314
52983.000,1.810
52984.000,1.638
52985.000,1.868
52986.000,1.957
52987.000,1.898
52988.000,1.503
52989.000,1.625
52990.000,2.031
52991.000,1.804
52992.000,1.635
52993.000,1.888
52994.000,2.060
52995.000,1.930
52996.000,2.005
52997.000,1.757
52998.000,2.078
52999.000,1.544
53000.000,1.811
53001.000,1.692
53002.000,1.414
53003.000,1.667
53004.000,1.550
53005.000,1.890
53006.000,1.809
53007.000,1.392
53008.000,1.665
53009.000,1.810
53010.000,1.743
53011.000,1.385
53012.000,1.720
53013.000,1.994
53014.000,1.885
53015.000,1.959
53016.000,1.511
53017.000,1.849
53018.000,1.607
53019.000,2.091
53020.000,1.902
53021.000,2.079
53022.000,1.567
53023.000,1.509
53024.000,2.091
53025.000,1.957
53026.000,1.510
53027.000,2.127
53028.000,2.067
53029.000,1.732
53030.000,1.463
53031.000,1.814
53032.000,1.295
53033.000,1.590
53034.000,1.681
53035.000,1.936
53036.000,2.166
53037.000,1.313
53038.000,1.224
53039.000,1.550
53040.000,1.732
53041.000,1.586
53042.000,1.801
53043.000,1.434
53044.000,1.946
53045.000,2.128
53046.000,1.806
53047.000,1.865
53048.000,1.695
53049.000,1.547
53050.000,2.458
53051.000,1.516
53052.000,1.644
53053.000,1.620
53054.000,1.733
53055.000,1.480
53056.000,2.022
53057.000,1.661
53058.000,2.119
53059.000,1.129
53060.000,1.779
53061.000,1.565
53062.000,1.689
53063.000,1.890
53064.000,2.019
53065.000,1.552
53066.000,1.815
53067.000,1.539
53068.000,1.801
53069.000,1.865
53070.000,2.047
53071.000,2.088
53072.000,1.622
53073.000,2.102
53074.000,1.680
53075.000,1.855
53076.000,1.702
53077.000,2.014
53078.000,1.654
53079.000,1.454
53080.000,2.000
53081.000,1.615
53082.000,1.678
53083.000,1.783
53084.000,1.591
53085.000,1.916
53086.000,1.875
53087.000,1.980
53088.000,1.596
53089.000,1.663
53090.000,2.221
53091.000,1.759
53092.000,1.856
53093.000,1.859
53094.000,1.751
53095.000,1.273
53096.000,1.597
53097.000,1.792
53098.000,1.627
53099.000,1.870
53100.000,1.871
53101.000,1.908
53102.000,1.477
53103.000,1.375
53104.000,1.844
53105.000,1.546
53106.000,2.013
53107.000,1.713
53108.000,1.848
53109.000,1.579
53110.000,1.475
53111.000,1.845
53112.000,1.411
53113.000,1.665
53114.000,1.749
53115.000,1.683
53116.000,1.798
53117.000,1.761
53118.000,1.588
53119.000,1.748
53120.000,1.866
53121.000,1.414
53122.000,1.485
53123.000,1.827
53124.000,1.613
53125.000,1.674
53126.000,1.577
53127.000,1.707
53128.000,2.054
53129.000,2.026
53130.000,1.528
53131.000,1.826
53132.000,1.671
53133.000,1.689
53134.000,1.795
53135.000,1.682
53136.000,1.836
53137.000,1.537
53138.000,1.810
53139.000,2.109
53140.000,2.243
53141.000,1.651
53142.000,2.002
53143.000,2.046
53144.000,1.830
53145.000,1.950
53146.000,1.676
53147.000,1.811
53148.000,1.826
53149.000,1.860
53150.000,1.909
53151.000,1.516
53152.000,1.623
53153.000,1.970
53154.000,1.641
53155.000,1.843
53156.000,1.911
53157.000,1.555
53158.000,1.556
53159.000,2.402
53160.000,1.963
53161.000,1.750
53162.000,1.531
53163.000,1.522
53164.000,1.835
53165.000,1.653
53166.000,1.873
53167.000,1.592
53168.000,1.387
53169.000,1.920
53170.000,1.969
53171.000,2.192
53172.000,1.962
53173.000,1.700
53174.000,1.999
53175.000,1.882
53176.000,1.743
53177.000,1.773
53178.000,1.809
53179.000,1.842
53180.000,2.065
53181.000,1.486
53182.000,2.087
53183.000,2.062
53184.000,1.539
53185.000,2.006
53186.000,1.753
53187.000,1.924
53188.000,1.660
53189.000,1.678
53190.000,1.884
53191.000,2.058
53192.000,1.842
53193.000,1.277
53194.000,1.926
53195.000,1.767
53196.000,2.230
53197.000,1.988
53198.000,1.416
53199.000,1.675
53200.000,1.980
53201.000,1.924
53202.000,1.813
53203.000,1.942
53204.000,1.089
53205.000,1.728
53206.000,1.737
53207.000,2.143
53208.000,1.716
